ANNIO,DESC_CONSUMO,diag_group,iafas,tipo_consumo,total_neto,total_cantidad
2021,"AGUJA FISTULA ARTERIAL VENOSA Nº 16 G X 1""",Leucemias,SIS,INSUMO,2.48,2
2021,"AGUJA FISTULA ARTERIAL VENOSA Nº 16 G X 1""",Linfomas,FISSAL,INSUMO,23.56,19
2021,"AGUJA HIPODERMICA DESCARTABLE N° 18 G X 1 1/2""",Colon,FISSAL,INSUMO,341.96999999999997,5907
2021,"AGUJA HIPODERMICA DESCARTABLE N° 18 G X 1 1/2""",Colon,SIS,INSUMO,9.26,156
2021,"AGUJA HIPODERMICA DESCARTABLE N° 18 G X 1 1/2""",Cuello uterino,FISSAL,INSUMO,1335.82,23199
2021,"AGUJA HIPODERMICA DESCARTABLE N° 18 G X 1 1/2""",Cuello uterino,SIS,INSUMO,23.39,398
2021,"AGUJA HIPODERMICA DESCARTABLE N° 18 G X 1 1/2""",Estómago,FISSAL,INSUMO,547.97,9272
2021,"AGUJA HIPODERMICA DESCARTABLE N° 18 G X 1 1/2""",Estómago,SIS,INSUMO,59.99,1035
2021,"AGUJA HIPODERMICA DESCARTABLE N° 18 G X 1 1/2""",Leucemias,FISSAL,INSUMO,1987.28,34470
2021,"AGUJA HIPODERMICA DESCARTABLE N° 18 G X 1 1/2""",Leucemias,SIS,INSUMO,2.83,78
2021,"AGUJA HIPODERMICA DESCARTABLE N° 18 G X 1 1/2""",Linfomas,FISSAL,INSUMO,1506.79,26184
2021,"AGUJA HIPODERMICA DESCARTABLE N° 18 G X 1 1/2""",Linfomas,SIS,INSUMO,9.39,162
2021,"AGUJA HIPODERMICA DESCARTABLE N° 18 G X 1 1/2""",Mama,FISSAL,INSUMO,2655.68,45249
2021,"AGUJA HIPODERMICA DESCARTABLE N° 18 G X 1 1/2""",Mama,SIS,INSUMO,3.9299999999999997,68
2021,"AGUJA HIPODERMICA DESCARTABLE N° 18 G X 1 1/2""",Próstata,FISSAL,INSUMO,408.59,7108
2021,"AGUJA HIPODERMICA DESCARTABLE N° 18 G X 1 1/2""",Próstata,SIS,INSUMO,7.720000000000001,129
2021,"AGUJA HIPODERMICA DESCARTABLE N° 20 G X 1 1/2""",Colon,FISSAL,INSUMO,6.8999999999999995,121
2021,"AGUJA HIPODERMICA DESCARTABLE N° 20 G X 1 1/2""",Cuello uterino,FISSAL,INSUMO,7.14,124
2021,"AGUJA HIPODERMICA DESCARTABLE N° 20 G X 1 1/2""",Cuello uterino,SIS,INSUMO,0.6,10
2021,"AGUJA HIPODERMICA DESCARTABLE N° 20 G X 1 1/2""",Estómago,FISSAL,INSUMO,12.42,207
2021,"AGUJA HIPODERMICA DESCARTABLE N° 20 G X 1 1/2""",Leucemias,FISSAL,INSUMO,24.419999999999998,409
2021,"AGUJA HIPODERMICA DESCARTABLE N° 20 G X 1 1/2""",Leucemias,SIS,INSUMO,0.36,6
2021,"AGUJA HIPODERMICA DESCARTABLE N° 20 G X 1 1/2""",Linfomas,FISSAL,INSUMO,8.88,148
2021,"AGUJA HIPODERMICA DESCARTABLE N° 20 G X 1 1/2""",Mama,FISSAL,INSUMO,38.04,638
2021,"AGUJA HIPODERMICA DESCARTABLE N° 20 G X 1 1/2""",Mama,SIS,INSUMO,0.42,7
2021,"AGUJA HIPODERMICA DESCARTABLE N° 20 G X 1 1/2""",Próstata,FISSAL,INSUMO,12.24,221
2021,"AGUJA HIPODERMICA DESCARTABLE N° 20 G X 1 1/2""",Próstata,SIS,INSUMO,0.12,2
2021,"AGUJA HIPODERMICA DESCARTABLE N° 20 G X 1""",Linfomas,FISSAL,INSUMO,1.1,2
2021,"AGUJA HIPODERMICA DESCARTABLE N° 21 G X 1 1/2""",Colon,FISSAL,INSUMO,4.56,76
2021,"AGUJA HIPODERMICA DESCARTABLE N° 21 G X 1 1/2""",Colon,SIS,INSUMO,0.12,2
2021,"AGUJA HIPODERMICA DESCARTABLE N° 21 G X 1 1/2""",Cuello uterino,FISSAL,INSUMO,16.44,286
2021,"AGUJA HIPODERMICA DESCARTABLE N° 21 G X 1 1/2""",Cuello uterino,SIS,INSUMO,0.06,1
2021,"AGUJA HIPODERMICA DESCARTABLE N° 21 G X 1 1/2""",Estómago,FISSAL,INSUMO,5.64,97
2021,"AGUJA HIPODERMICA DESCARTABLE N° 21 G X 1 1/2""",Estómago,SIS,INSUMO,0.24,4
2021,"AGUJA HIPODERMICA DESCARTABLE N° 21 G X 1 1/2""",Leucemias,FISSAL,INSUMO,53.58,930
2021,"AGUJA HIPODERMICA DESCARTABLE N° 21 G X 1 1/2""",Leucemias,SIS,INSUMO,0.0,5
2021,"AGUJA HIPODERMICA DESCARTABLE N° 21 G X 1 1/2""",Linfomas,FISSAL,INSUMO,21.48,373
2021,"AGUJA HIPODERMICA DESCARTABLE N° 21 G X 1 1/2""",Linfomas,SIS,INSUMO,0.12,2
2021,"AGUJA HIPODERMICA DESCARTABLE N° 21 G X 1 1/2""",Mama,FISSAL,INSUMO,31.2,533
2021,"AGUJA HIPODERMICA DESCARTABLE N° 21 G X 1 1/2""",Mama,SIS,INSUMO,0.24,4
2021,"AGUJA HIPODERMICA DESCARTABLE N° 21 G X 1 1/2""",Próstata,FISSAL,INSUMO,3.2399999999999998,54
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1 1/2""",Colon,FISSAL,INSUMO,5.0,51
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1 1/2""",Colon,SIS,INSUMO,0.6,6
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1 1/2""",Cuello uterino,FISSAL,INSUMO,20.8,211
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1 1/2""",Cuello uterino,SIS,INSUMO,0.1,1
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1 1/2""",Estómago,FISSAL,INSUMO,7.74,78
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1 1/2""",Leucemias,FISSAL,INSUMO,14.96,154
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1 1/2""",Linfomas,FISSAL,INSUMO,11.82,129
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1 1/2""",Linfomas,SIS,INSUMO,0.5,8
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1 1/2""",Mama,FISSAL,INSUMO,43.78,450
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1 1/2""",Mama,SIS,INSUMO,0.8,8
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1 1/2""",Próstata,FISSAL,INSUMO,7.0,70
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1""",Colon,FISSAL,INSUMO,9.96,174
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1""",Colon,SIS,INSUMO,0.12,2
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1""",Cuello uterino,FISSAL,INSUMO,31.38,585
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1""",Cuello uterino,SIS,INSUMO,0.84,14
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1""",Estómago,FISSAL,INSUMO,8.52,152
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1""",Estómago,SIS,INSUMO,0.24,4
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1""",Leucemias,FISSAL,INSUMO,135.9,2363
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1""",Leucemias,SIS,INSUMO,0.9,15
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1""",Linfomas,FISSAL,INSUMO,36.839999999999996,731
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1""",Linfomas,SIS,INSUMO,1.98,33
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1""",Mama,FISSAL,INSUMO,66.66,1131
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1""",Mama,SIS,INSUMO,2.88,49
2021,"AGUJA HIPODERMICA DESCARTABLE N° 23 G X 1""",Próstata,FISSAL,INSUMO,12.96,216
2021,"AGUJA HIPODERMICA DESCARTABLE N° 25 G X 1""",Colon,FISSAL,INSUMO,0.23,3
2021,"AGUJA HIPODERMICA DESCARTABLE N° 25 G X 1""",Cuello uterino,FISSAL,INSUMO,31.76,441
2021,"AGUJA HIPODERMICA DESCARTABLE N° 25 G X 1""",Estómago,FISSAL,INSUMO,0.9500000000000001,13
2021,"AGUJA HIPODERMICA DESCARTABLE N° 25 G X 1""",Leucemias,FISSAL,INSUMO,4.33,60
2021,"AGUJA HIPODERMICA DESCARTABLE N° 25 G X 1""",Linfomas,FISSAL,INSUMO,6.24,92
2021,"AGUJA HIPODERMICA DESCARTABLE N° 25 G X 1""",Mama,FISSAL,INSUMO,25.53,357
2021,"AGUJA HIPODERMICA DESCARTABLE N° 25 G X 1""",Mama,SIS,INSUMO,0.21000000000000002,3
2021,"AGUJA HIPODERMICA DESCARTABLE N° 25 G X 1""",Próstata,FISSAL,INSUMO,2.18,30
2021,"AGUJA HIPODERMICA DESCARTABLE N° 25 G X 5/8""",Colon,FISSAL,INSUMO,73.92,1296
2021,"AGUJA HIPODERMICA DESCARTABLE N° 25 G X 5/8""",Colon,SIS,INSUMO,2.28,38
2021,"AGUJA HIPODERMICA DESCARTABLE N° 25 G X 5/8""",Cuello uterino,FISSAL,INSUMO,250.92000000000002,4293
2021,"AGUJA HIPODERMICA DESCARTABLE N° 25 G X 5/8""",Cuello uterino,SIS,INSUMO,10.2,170
2021,"AGUJA HIPODERMICA DESCARTABLE N° 25 G X 5/8""",Estómago,FISSAL,INSUMO,103.8,1758
2021,"AGUJA HIPODERMICA DESCARTABLE N° 25 G X 5/8""",Estómago,SIS,INSUMO,6.96,116
2021,"AGUJA HIPODERMICA DESCARTABLE N° 25 G X 5/8""",Leucemias,FISSAL,INSUMO,274.44,4842
2021,"AGUJA HIPODERMICA DESCARTABLE N° 25 G X 5/8""",Leucemias,SIS,INSUMO,1.92,62
2021,"AGUJA HIPODERMICA DESCARTABLE N° 25 G X 5/8""",Linfomas,FISSAL,INSUMO,315.84,5608
2021,"AGUJA HIPODERMICA DESCARTABLE N° 25 G X 5/8""",Linfomas,SIS,INSUMO,5.46,117
2021,"AGUJA HIPODERMICA DESCARTABLE N° 25 G X 5/8""",Mama,FISSAL,INSUMO,400.74,6867
2021,"AGUJA HIPODERMICA DESCARTABLE N° 25 G X 5/8""",Mama,SIS,INSUMO,4.32,72
2021,"AGUJA HIPODERMICA DESCARTABLE N° 25 G X 5/8""",Próstata,FISSAL,INSUMO,139.56,2456
2021,"AGUJA HIPODERMICA DESCARTABLE N° 25 G X 5/8""",Próstata,SIS,INSUMO,2.2199999999999998,37
2021,AGUJA HUBER N° 22 G X 17 mm,Colon,FISSAL,INSUMO,24.8,2
2021,AGUJA HUBER N° 22 G X 17 mm,Cuello uterino,FISSAL,INSUMO,22.32,1
2021,AGUJA HUBER N° 22 G X 17 mm,Estómago,SIS,INSUMO,24.8,1
2021,AGUJA HUBER N° 22 G X 17 mm,Leucemias,FISSAL,INSUMO,33512.24,1485
2021,AGUJA HUBER N° 22 G X 17 mm,Leucemias,SIS,INSUMO,419.12,17
2021,AGUJA HUBER N° 22 G X 17 mm,Linfomas,FISSAL,INSUMO,1812.88,86
2021,AGUJA HUBER N° 22 G X 17 mm,Mama,FISSAL,INSUMO,1200.32,55
2021,AGUJA HUBER N° 22 G X 19 mm,Leucemias,FISSAL,INSUMO,208.6,6
2021,AGUJA HUBER N° 22 G X 19 mm,Leucemias,SIS,INSUMO,34.72,1
2021,AGUJA HUBER N° 22 G X 19 mm,Linfomas,FISSAL,INSUMO,69.72,2
2021,AGUJA HUBER N° 22 G X 19 mm,Mama,FISSAL,INSUMO,208.6,6
2021,AGUJA HUBER N° 22 G X 20 mm,Colon,FISSAL,INSUMO,126.42,6
2021,AGUJA HUBER N° 22 G X 20 mm,Estómago,FISSAL,INSUMO,42.14,3
2021,AGUJA HUBER N° 22 G X 20 mm,Leucemias,FISSAL,INSUMO,1137.78,55
2021,AGUJA HUBER N° 22 G X 20 mm,Leucemias,SIS,INSUMO,42.14,2
2021,AGUJA HUBER N° 22 G X 20 mm,Linfomas,FISSAL,INSUMO,210.7,10
2021,AGUJA HUBER N° 22 G X 20 mm,Mama,FISSAL,INSUMO,358.19,19
2021,AGUJA HUBER Nº 20 G X 25 mm,Colon,FISSAL,INSUMO,589.48,29
2021,AGUJA HUBER Nº 20 G X 25 mm,Cuello uterino,FISSAL,INSUMO,147.37,7
2021,AGUJA HUBER Nº 20 G X 25 mm,Estómago,FISSAL,INSUMO,357.47,17
2021,AGUJA HUBER Nº 20 G X 25 mm,Leucemias,FISSAL,INSUMO,1053.14,50
2021,AGUJA HUBER Nº 20 G X 25 mm,Linfomas,FISSAL,INSUMO,568.89,27
2021,AGUJA HUBER Nº 20 G X 25 mm,Mama,FISSAL,INSUMO,6696.42,327
2021,AGUJA HUBER Nº 22 G X 25 mm,Colon,FISSAL,INSUMO,456.16,24
2021,AGUJA HUBER Nº 22 G X 25 mm,Cuello uterino,FISSAL,INSUMO,61.980000000000004,3
2021,AGUJA HUBER Nº 22 G X 25 mm,Estómago,FISSAL,INSUMO,161.18,9
2021,AGUJA HUBER Nº 22 G X 25 mm,Leucemias,FISSAL,INSUMO,1865.39,91
2021,AGUJA HUBER Nº 22 G X 25 mm,Linfomas,FISSAL,INSUMO,624.72,30
2021,AGUJA HUBER Nº 22 G X 25 mm,Mama,FISSAL,INSUMO,3044.4,152
2021,AGUJA PARA BIOPSIA CON ULTRASONIDO DESCARTABLE 22 G X 8 cm PUNTA BISELADA 5.2 FR,Cuello uterino,FISSAL,INSUMO,2604.0,2
2021,AGUJA PARA BIOPSIA CON ULTRASONIDO DESCARTABLE 22 G X 8 cm PUNTA BISELADA 5.2 FR,Estómago,FISSAL,INSUMO,2670.96,2
2021,AGUJA PARA BIOPSIA CON ULTRASONIDO DESCARTABLE 22 G X 8 cm PUNTA BISELADA 5.2 FR,Estómago,SIS,INSUMO,7812.0,6
2021,AGUJA PARA BIOPSIA CON ULTRASONIDO DESCARTABLE 22 G X 8 cm PUNTA BISELADA 5.2 FR,Linfomas,FISSAL,INSUMO,1302.0,1
2021,AGUJA PARA BIOPSIA CON ULTRASONIDO DESCARTABLE 22 G X 8 cm PUNTA BISELADA 5.2 FR,Mama,FISSAL,INSUMO,1302.0,1
2021,AGUJA PARA BIOPSIA DE HUESO DESCARTABLE 11 G X 10 cm,Colon,FISSAL,INSUMO,334.79999999999995,3
2021,AGUJA PARA BIOPSIA DE HUESO DESCARTABLE 11 G X 10 cm,Colon,SIS,INSUMO,111.6,1
2021,AGUJA PARA BIOPSIA DE HUESO DESCARTABLE 11 G X 10 cm,Cuello uterino,FISSAL,INSUMO,2790.0,8
2021,AGUJA PARA BIOPSIA DE HUESO DESCARTABLE 11 G X 10 cm,Estómago,FISSAL,INSUMO,743.87,7
2021,AGUJA PARA BIOPSIA DE HUESO DESCARTABLE 11 G X 10 cm,Estómago,SIS,INSUMO,111.6,1
2021,AGUJA PARA BIOPSIA DE HUESO DESCARTABLE 11 G X 10 cm,Leucemias,FISSAL,INSUMO,129008.43000000001,346
2021,AGUJA PARA BIOPSIA DE HUESO DESCARTABLE 11 G X 10 cm,Leucemias,SIS,INSUMO,4464.0,22
2021,AGUJA PARA BIOPSIA DE HUESO DESCARTABLE 11 G X 10 cm,Linfomas,FISSAL,INSUMO,89201.44,274
2021,AGUJA PARA BIOPSIA DE HUESO DESCARTABLE 11 G X 10 cm,Linfomas,SIS,INSUMO,1004.4,10
2021,AGUJA PARA BIOPSIA DE HUESO DESCARTABLE 11 G X 10 cm,Mama,FISSAL,INSUMO,6361.2,12
2021,AGUJA PARA BIOPSIA DE HUESO DESCARTABLE 11 G X 10 cm,Próstata,FISSAL,INSUMO,185.87,2
2021,AGUJA PARA BIOPSIA DE MAMA Nº 14 G X 10 cm,Colon,FISSAL,INSUMO,70.0,1
2021,AGUJA PARA BIOPSIA DE MAMA Nº 14 G X 10 cm,Cuello uterino,FISSAL,INSUMO,580.18,9
2021,AGUJA PARA BIOPSIA DE MAMA Nº 14 G X 10 cm,Cuello uterino,SIS,INSUMO,55.42,1
2021,AGUJA PARA BIOPSIA DE MAMA Nº 14 G X 10 cm,Estómago,FISSAL,INSUMO,70.0,1
2021,AGUJA PARA BIOPSIA DE MAMA Nº 14 G X 10 cm,Leucemias,FISSAL,INSUMO,612.14,9
2021,AGUJA PARA BIOPSIA DE MAMA Nº 14 G X 10 cm,Linfomas,FISSAL,INSUMO,924.22,13
2021,AGUJA PARA BIOPSIA DE MAMA Nº 14 G X 10 cm,Mama,FISSAL,INSUMO,16224.02,236
2021,AGUJA PARA BIOPSIA DE MAMA Nº 14 G X 10 cm,Mama,SIS,INSUMO,1474.74,23
2021,AGUJA PARA BIOPSIA DE MAMA Nº 14 G X 10 cm,Próstata,FISSAL,INSUMO,133.92,2
2021,"AGUJA PARA BIOPSIA DE MEDULA OSEA DESCARTABLE 11 G X 4""",Colon,FISSAL,INSUMO,171.25,1
2021,"AGUJA PARA BIOPSIA DE MEDULA OSEA DESCARTABLE 11 G X 4""",Cuello uterino,FISSAL,INSUMO,71.92,1
2021,"AGUJA PARA BIOPSIA DE MEDULA OSEA DESCARTABLE 11 G X 4""",Estómago,FISSAL,INSUMO,171.25,1
2021,"AGUJA PARA BIOPSIA DE MEDULA OSEA DESCARTABLE 11 G X 4""",Leucemias,FISSAL,INSUMO,6654.61,58
2021,"AGUJA PARA BIOPSIA DE MEDULA OSEA DESCARTABLE 11 G X 4""",Linfomas,FISSAL,INSUMO,7969.79,69
2021,"AGUJA PARA BIOPSIA DE MEDULA OSEA DESCARTABLE 11 G X 4""",Linfomas,SIS,INSUMO,143.84,2
2021,"AGUJA PARA BIOPSIA DE MEDULA OSEA DESCARTABLE 11 G X 4""",Mama,FISSAL,INSUMO,945.27,9
2021,"AGUJA PARA BIOPSIA DE MEDULA OSEA DESCARTABLE 11 G X 4""",Próstata,FISSAL,INSUMO,71.92,1
2021,AGUJA PARA BIOPSIA DE PROSTATA DESCARTABLE 18 G X 25 cm,Leucemias,FISSAL,INSUMO,76.88,1
2021,AGUJA PARA BIOPSIA DE PROSTATA DESCARTABLE 18 G X 25 cm,Linfomas,FISSAL,INSUMO,314.96,4
2021,AGUJA PARA BIOPSIA DE PROSTATA DESCARTABLE 18 G X 25 cm,Próstata,FISSAL,INSUMO,4979.84,63
2021,AGUJA PARA BIOPSIA DE PROSTATA DESCARTABLE 18 G X 25 cm,Próstata,SIS,INSUMO,550.56,7
2021,AGUJA PARA BIOPSIA DE TEJIDO BLANDO CORTANTE DESCARTABLE 18 G X 15 cm,Colon,FISSAL,INSUMO,142.6,2
2021,AGUJA PARA BIOPSIA DE TEJIDO BLANDO CORTANTE DESCARTABLE 18 G X 15 cm,Cuello uterino,FISSAL,INSUMO,1098.6399999999999,10
2021,AGUJA PARA BIOPSIA DE TEJIDO BLANDO CORTANTE DESCARTABLE 18 G X 15 cm,Estómago,FISSAL,INSUMO,71.3,1
2021,AGUJA PARA BIOPSIA DE TEJIDO BLANDO CORTANTE DESCARTABLE 18 G X 15 cm,Leucemias,FISSAL,INSUMO,310.0,3
2021,AGUJA PARA BIOPSIA DE TEJIDO BLANDO CORTANTE DESCARTABLE 18 G X 15 cm,Linfomas,FISSAL,INSUMO,2198.52,17
2021,AGUJA PARA BIOPSIA DE TEJIDO BLANDO CORTANTE DESCARTABLE 18 G X 15 cm,Linfomas,SIS,INSUMO,71.3,1
2021,AGUJA PARA BIOPSIA DE TEJIDO BLANDO CORTANTE DESCARTABLE 18 G X 15 cm,Mama,FISSAL,INSUMO,2318.8,15
2021,AGUJA PARA BIOPSIA DE TEJIDO BLANDO CORTANTE DESCARTABLE 18 G X 15 cm,Próstata,FISSAL,INSUMO,143.22,2
2021,ALBENDAZOL,Colon,FISSAL,MEDICAMENTO,2.0999999999999996,6
2021,ALBENDAZOL,Cuello uterino,FISSAL,MEDICAMENTO,66.5,190
2021,ALBENDAZOL,Estómago,FISSAL,MEDICAMENTO,1.4,4
2021,ALBENDAZOL,Leucemias,FISSAL,MEDICAMENTO,30.45,87
2021,ALBENDAZOL,Linfomas,FISSAL,MEDICAMENTO,3.8500000000000005,11
2021,ALBENDAZOL,Mama,FISSAL,MEDICAMENTO,3.5,10
2021,ALBUMINA HUMANA,Colon,FISSAL,MEDICAMENTO,2594.08,51
2021,ALBUMINA HUMANA,Cuello uterino,FISSAL,MEDICAMENTO,3744.1800000000003,33
2021,ALBUMINA HUMANA,Estómago,FISSAL,MEDICAMENTO,8152.38,102
2021,ALBUMINA HUMANA,Leucemias,FISSAL,MEDICAMENTO,60050.1,511
2021,ALBUMINA HUMANA,Linfomas,FISSAL,MEDICAMENTO,46217.28,428
2021,ALBUMINA HUMANA,Mama,FISSAL,MEDICAMENTO,1361.52,12
2021,ALBUMINA HUMANA,Próstata,FISSAL,MEDICAMENTO,226.92,2
2021,ALCOHOL YODADO,Cuello uterino,FISSAL,MEDICAMENTO,0.0,5
2021,ALCOHOL YODADO,Mama,FISSAL,MEDICAMENTO,0.0,6
2021,ALCOHOL YODADO,Próstata,FISSAL,MEDICAMENTO,0.0,5
2021,ALECTINIB,Leucemias,FISSAL,MEDICAMENTO,83.32,1
2021,ALGODON HIDROFILO,Colon,FISSAL,INSUMO,8.100000000000001,3
2021,ALGODON HIDROFILO,Cuello uterino,FISSAL,INSUMO,49.68,8
2021,ALGODON HIDROFILO,Cuello uterino,SIS,INSUMO,142.8,15
2021,ALGODON HIDROFILO,Estómago,FISSAL,INSUMO,5.49,2
2021,ALGODON HIDROFILO,Estómago,SIS,INSUMO,12.0,1
2021,ALGODON HIDROFILO,Leucemias,FISSAL,INSUMO,10.8,4
2021,ALGODON HIDROFILO,Linfomas,FISSAL,INSUMO,16.38,6
2021,ALGODON HIDROFILO,Mama,FISSAL,INSUMO,153.84,43
2021,ALGODON HIDROFILO,Mama,SIS,INSUMO,17.4,3
2021,ALGODON HIDROFILO,Próstata,FISSAL,INSUMO,44.190000000000005,7
2021,ALOPURINOL,Colon,FISSAL,MEDICAMENTO,102.16,1277
2021,ALOPURINOL,Colon,SIS,MEDICAMENTO,0.32,4
2021,ALOPURINOL,Cuello uterino,FISSAL,MEDICAMENTO,651.2,8140
2021,ALOPURINOL,Estómago,FISSAL,MEDICAMENTO,4.64,58
2021,ALOPURINOL,Leucemias,FISSAL,MEDICAMENTO,1115.84,14275
2021,ALOPURINOL,Leucemias,SIS,MEDICAMENTO,26.4,348
2021,ALOPURINOL,Linfomas,FISSAL,MEDICAMENTO,346.56,4396
2021,ALOPURINOL,Linfomas,SIS,MEDICAMENTO,6.72,84
2021,ALOPURINOL,Mama,FISSAL,MEDICAMENTO,294.16,3677
2021,ALOPURINOL,Próstata,FISSAL,MEDICAMENTO,174.24,2181
2021,ALPRAZOLAM,Colon,FISSAL,MEDICAMENTO,57.96,1950
2021,ALPRAZOLAM,Cuello uterino,FISSAL,MEDICAMENTO,317.1,10590
2021,ALPRAZOLAM,Cuello uterino,SIS,MEDICAMENTO,0.06,2
2021,ALPRAZOLAM,Estómago,FISSAL,MEDICAMENTO,53.49,1783
2021,ALPRAZOLAM,Leucemias,FISSAL,MEDICAMENTO,109.95,3744
2021,ALPRAZOLAM,Linfomas,FISSAL,MEDICAMENTO,149.76,5034
2021,ALPRAZOLAM,Linfomas,SIS,MEDICAMENTO,0.45,15
2021,ALPRAZOLAM,Mama,FISSAL,MEDICAMENTO,540.45,18175
2021,ALPRAZOLAM,Mama,SIS,MEDICAMENTO,1.98,66
2021,ALPRAZOLAM,Próstata,FISSAL,MEDICAMENTO,123.21,4123
2021,ALPRAZOLAM,Próstata,SIS,MEDICAMENTO,0.06,2
2021,ALUMINIO HIDROXIDO + MAGNESIO HIDROXIDO,Colon,FISSAL,MEDICAMENTO,576.8,206
2021,ALUMINIO HIDROXIDO + MAGNESIO HIDROXIDO,Colon,SIS,MEDICAMENTO,2.8,1
2021,ALUMINIO HIDROXIDO + MAGNESIO HIDROXIDO,Cuello uterino,FISSAL,MEDICAMENTO,2438.8,879
2021,ALUMINIO HIDROXIDO + MAGNESIO HIDROXIDO,Estómago,FISSAL,MEDICAMENTO,1428.0,518
2021,ALUMINIO HIDROXIDO + MAGNESIO HIDROXIDO,Estómago,SIS,MEDICAMENTO,16.799999999999997,6
2021,ALUMINIO HIDROXIDO + MAGNESIO HIDROXIDO,Leucemias,FISSAL,MEDICAMENTO,3312.4,1218
2021,ALUMINIO HIDROXIDO + MAGNESIO HIDROXIDO,Linfomas,FISSAL,MEDICAMENTO,3208.8,1163
2021,ALUMINIO HIDROXIDO + MAGNESIO HIDROXIDO,Linfomas,SIS,MEDICAMENTO,5.6,2
2021,ALUMINIO HIDROXIDO + MAGNESIO HIDROXIDO,Mama,FISSAL,MEDICAMENTO,3816.4,1377
2021,ALUMINIO HIDROXIDO + MAGNESIO HIDROXIDO,Mama,SIS,MEDICAMENTO,16.799999999999997,6
2021,ALUMINIO HIDROXIDO + MAGNESIO HIDROXIDO,Próstata,FISSAL,MEDICAMENTO,772.8,276
2021,AMFOTERICINA B,Estómago,FISSAL,MEDICAMENTO,0.0,31
2021,AMFOTERICINA B,Leucemias,FISSAL,MEDICAMENTO,264954.60000000003,1070
2021,AMFOTERICINA B,Linfomas,FISSAL,MEDICAMENTO,14527.199999999999,42
2021,AMFOTERICINA B,Mama,FISSAL,MEDICAMENTO,6243.8,17
2021,AMFOTERICINA B (AMBL),Estómago,FISSAL,MEDICAMENTO,999.75,3
2021,AMFOTERICINA B (AMBL),Leucemias,FISSAL,MEDICAMENTO,445983.36,1399
2021,AMFOTERICINA B (AMBL),Linfomas,FISSAL,MEDICAMENTO,33468.22,130
2021,AMIKACINA (COMO SULFATO),Colon,FISSAL,MEDICAMENTO,90.2,110
2021,AMIKACINA (COMO SULFATO),Cuello uterino,FISSAL,MEDICAMENTO,584.1,552
2021,AMIKACINA (COMO SULFATO),Estómago,FISSAL,MEDICAMENTO,46.2,42
2021,AMIKACINA (COMO SULFATO),Estómago,SIS,MEDICAMENTO,11.0,10
2021,AMIKACINA (COMO SULFATO),Leucemias,FISSAL,MEDICAMENTO,144.1,147
2021,AMIKACINA (COMO SULFATO),Linfomas,FISSAL,MEDICAMENTO,97.9,89
2021,AMIKACINA (COMO SULFATO),Mama,FISSAL,MEDICAMENTO,115.5,105
2021,AMIKACINA (COMO SULFATO),Próstata,FISSAL,MEDICAMENTO,573.1,523
2021,AMIKACINA (COMO SULFATO),Próstata,SIS,MEDICAMENTO,17.6,16
2021,AMINOACIDOS,Colon,FISSAL,MEDICAMENTO,7644.110000000001,169
2021,AMINOACIDOS,Cuello uterino,FISSAL,MEDICAMENTO,639.84,12
2021,AMINOACIDOS,Estómago,FISSAL,MEDICAMENTO,13489.53,304
2021,AMINOACIDOS,Leucemias,FISSAL,MEDICAMENTO,32156.26,715
2021,AMINOACIDOS,Linfomas,FISSAL,MEDICAMENTO,19237.77,359
2021,AMINOFILINA,Colon,FISSAL,MEDICAMENTO,3.74,3
2021,AMINOFILINA,Cuello uterino,FISSAL,MEDICAMENTO,1.87,1
2021,AMINOFILINA,Leucemias,FISSAL,MEDICAMENTO,3.74,2
2021,AMINOFILINA,Mama,FISSAL,MEDICAMENTO,1.87,1
2021,AMINOFILINA,Próstata,FISSAL,MEDICAMENTO,1.87,1
2021,AMIODARONA CLORHIDRATO,Colon,FISSAL,MEDICAMENTO,28.200000000000003,73
